id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,nama_rumah_sakit,jenis_rumah_sakit,kelas_rumah_sakit,tahun
609,32,JAWA BARAT,3273,KOTA BANDUNG,RSU SANTOSA KOPO,RUMAH SAKIT UMUM,C,2020
610,32,JAWA BARAT,3273,KOTA BANDUNG,RSU HERMINA PASTEUR,RUMAH SAKIT UMUM,C,2020
611,32,JAWA BARAT,3273,KOTA BANDUNG,RSU SANTO YUSUP,RUMAH SAKIT UMUM,D,2020
612,32,JAWA BARAT,3273,KOTA BANDUNG,RSU KEBONJATI,RUMAH SAKIT UMUM,C,2020
613,32,JAWA BARAT,3273,KOTA BANDUNG,RSU MUHAMMADIYAH,RUMAH SAKIT UMUM,B,2020
614,32,JAWA BARAT,3273,KOTA BANDUNG,RSU MELINDA 2,RUMAH SAKIT UMUM,D,2020
615,32,JAWA BARAT,3273,KOTA BANDUNG,RS BHAYANGKARA SARTIKA ASIH,RUMAH SAKIT UMUM,A,2020
616,32,JAWA BARAT,3273,KOTA BANDUNG,RSU HERMINA ARCAMANIK,RUMAH SAKIT UMUM,A,2020
617,32,JAWA BARAT,3273,KOTA BANDUNG,RSU PINDAD,RUMAH SAKIT UMUM,C,2020
618,32,JAWA BARAT,3273,KOTA BANDUNG,RSU RAJAWALI,RUMAH SAKIT UMUM,B,2020
619,32,JAWA BARAT,3273,KOTA BANDUNG,RSU SARININGSIH,RUMAH SAKIT UMUM,B,2020
620,32,JAWA BARAT,3273,KOTA BANDUNG,RSU BUNGSU,RUMAH SAKIT UMUM,C,2020
621,32,JAWA BARAT,3273,KOTA BANDUNG,RSKIA KOTA BANDUNG,RUMAH SAKIT IBU DAN ANAK,C,2020
622,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA LIMIJATI,RUMAH SAKIT IBU DAN ANAK,A,2020
623,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA HUMANA PRIMA,RUMAH SAKIT IBU DAN ANAK,A,2020
624,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA HARAPAN BUNDA,RUMAH SAKIT IBU DAN ANAK,C,2020
625,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA MELINDA,RUMAH SAKIT IBU DAN ANAK,B,2020
626,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA GRHA BUNDA,RUMAH SAKIT IBU DAN ANAK,C,2020
627,32,JAWA BARAT,3273,KOTA BANDUNG,RSIA AL ISLAM,RUMAH SAKIT IBU DAN ANAK,C,2020
628,32,JAWA BARAT,3273,KOTA BANDUNG,RSKGM KOTA BANDUNG,RUMAH SAKIT KHUSUS GIGI DAN MULUT,C,2020
629,32,JAWA BARAT,3273,KOTA BANDUNG,RSGM UNPAD,RUMAH SAKIT KHUSUS GIGI DAN MULUT,C,2020
630,32,JAWA BARAT,3273,KOTA BANDUNG,RSGM MARANATHA,RUMAH SAKIT KHUSUS GIGI DAN MULUT,B,2020
631,32,JAWA BARAT,3273,KOTA BANDUNG,RS CICENDO,RUMAH SAKIT KHUSUS MATA,B,2020
632,32,JAWA BARAT,3273,KOTA BANDUNG,RS BANDUNG EYE CENTER,RUMAH SAKIT KHUSUS MATA,C,2020
633,32,JAWA BARAT,3273,KOTA BANDUNG,RS PARU DR. H. A. ROTINSULU,RUMAH SAKIT KHUSUS PARU,C,2020
634,32,JAWA BARAT,3273,KOTA BANDUNG,RSK BEDAH HALMAHERA SIAGA,RUMAH SAKIT KHUSUS BEDAH,C,2020
635,32,JAWA BARAT,3273,KOTA BANDUNG,RSK GINJAL NY. R.A HABIBIE,RUMAH SAKIT KHUSUS GINJAL,C,2020
636,32,JAWA BARAT,3274,KOTA CIREBON,RSD GUNUNG JATI,RUMAH SAKIT UMUM,B,2020
637,32,JAWA BARAT,3274,KOTA CIREBON,RST CIREMAI,RUMAH SAKIT UMUM,B,2020
638,32,JAWA BARAT,3274,KOTA CIREBON,RS PELABUHAN,RUMAH SAKIT UMUM,C,2020
639,32,JAWA BARAT,3274,KOTA CIREBON,RSU BUDI LUHUR,RUMAH SAKIT UMUM,C,2020
640,32,JAWA BARAT,3274,KOTA CIREBON,RSU PUTERA BAHAGIA,RUMAH SAKIT UMUM,C,2020
641,32,JAWA BARAT,3274,KOTA CIREBON,RSU SUMBER KASIH,RUMAH SAKIT UMUM,BELUM DITETAPKAN,2020
642,32,JAWA BARAT,3274,KOTA CIREBON,RSU MUHAMMADIYAH,RUMAH SAKIT UMUM,D,2020
643,32,JAWA BARAT,3274,KOTA CIREBON,RSU MEDIMAS,RUMAH SAKIT UMUM,D,2020
644,32,JAWA BARAT,3274,KOTA CIREBON,RSB PANTI ABDI DHARMA (PAD),RUMAH SAKIT IBU DAN ANAK,C,2020
645,32,JAWA BARAT,3274,KOTA CIREBON,RSB BUDI ASTA,RUMAH SAKIT UMUM,D,2020
646,32,JAWA BARAT,3274,KOTA CIREBON,RSIA CAHAYA BUNDA,RUMAH SAKIT IBU DAN ANAK,C,2020
647,32,JAWA BARAT,3275,KOTA BEKASI,RSUD PONDOK GEDE,RUMAH SAKIT UMUM,D,2020
648,32,JAWA BARAT,3275,KOTA BEKASI,RS MASMITRA,RUMAH SAKIT UMUM,C,2020
649,32,JAWA BARAT,3275,KOTA BEKASI,RS KARUNIA KASIH,RUMAH SAKIT UMUM,C,2020
650,32,JAWA BARAT,3275,KOTA BEKASI,RS HELSA,RUMAH SAKIT UMUM,C,2020
651,32,JAWA BARAT,3275,KOTA BEKASI,RSUD JATI SAMPURNA,RUMAH SAKIT UMUM,D,2020
652,32,JAWA BARAT,3275,KOTA BEKASI,RS JATI SAMPURNA,RUMAH SAKIT UMUM,C,2020
653,32,JAWA BARAT,3275,KOTA BEKASI,RS PERMATA CIBUBUR,RUMAH SAKIT UMUM,B,2020
654,32,JAWA BARAT,3275,KOTA BEKASI,RS MITRA KELUARGA CIBUBUR,RUMAH SAKIT UMUM,C,2020
655,32,JAWA BARAT,3275,KOTA BEKASI,RS KARTIKA HUSADA,RUMAH SAKIT UMUM,C,2020
656,32,JAWA BARAT,3275,KOTA BEKASI,RS MITRA KELUARGA PRATAMA,RUMAH SAKIT UMUM,C,2020
657,32,JAWA BARAT,3275,KOTA BEKASI,RS RAWA LUMBU,RUMAH SAKIT UMUM,C,2020
658,32,JAWA BARAT,3275,KOTA BEKASI,RS ST. ELISABETH,RUMAH SAKIT UMUM,C,2020
659,32,JAWA BARAT,3275,KOTA BEKASI,RS SILOAM BEKASI SEPANJANG JAYA,RUMAH SAKIT UMUM,C,2020
660,32,JAWA BARAT,3275,KOTA BEKASI,RS MITRA KELUARGA BEKASI TIMUR,RUMAH SAKIT UMUM,B,2020
661,32,JAWA BARAT,3275,KOTA BEKASI,RS PRIMAYA BEKASI TIMUR,RUMAH SAKIT UMUM,B,2020
662,32,JAWA BARAT,3275,KOTA BEKASI,RS MEKAR SARI,RUMAH SAKIT UMUM,C,2020
663,32,JAWA BARAT,3275,KOTA BEKASI,RS BHAKTI KARTINI,RUMAH SAKIT UMUM,C,2020
664,32,JAWA BARAT,3275,KOTA BEKASI,RS BELLA,RUMAH SAKIT UMUM,C,2020
665,32,JAWA BARAT,3275,KOTA BEKASI,RS GRAHA JUANDA,RUMAH SAKIT UMUM,C,2020
666,32,JAWA BARAT,3275,KOTA BEKASI,RS ISLAM DR. SUBKI ABDULKADIR,RUMAH SAKIT UMUM,D,2020
667,32,JAWA BARAT,3275,KOTA BEKASI,RS SILOAM SENTOSA,RUMAH SAKIT UMUM,C,2020
668,32,JAWA BARAT,3275,KOTA BEKASI,RS JUWITA,RUMAH SAKIT UMUM,C,2020
669,32,JAWA BARAT,3275,KOTA BEKASI,RS SILOAM BEKASI TIMUR,RUMAH SAKIT UMUM,C,2020
670,32,JAWA BARAT,3275,KOTA BEKASI,RSUD DR. CHASBULLAH ABDULMADJID,RUMAH SAKIT UMUM,B,2020
671,32,JAWA BARAT,3275,KOTA BEKASI,RS MITRA KELUARGA BEKASI BARAT,RUMAH SAKIT UMUM,B,2020
672,32,JAWA BARAT,3275,KOTA BEKASI,RS HERMINA BEKASI,RUMAH SAKIT UMUM,B,2020
673,32,JAWA BARAT,3275,KOTA BEKASI,RS PRIMAYA BEKASI BARAT,RUMAH SAKIT UMUM,B,2020
674,32,JAWA BARAT,3275,KOTA BEKASI,RS BUDI LESTARI,RUMAH SAKIT UMUM,C,2020
675,32,JAWA BARAT,3275,KOTA BEKASI,RS ANNA,RUMAH SAKIT UMUM,C,2020
676,32,JAWA BARAT,3275,KOTA BEKASI,RS HERMINA GALAXY,RUMAH SAKIT UMUM,C,2020
677,32,JAWA BARAT,3275,KOTA BEKASI,RS OMNI PEKAYON,RUMAH SAKIT UMUM,C,2020
678,32,JAWA BARAT,3275,KOTA BEKASI,RS DOKTER ADAM TALIB CIKUNIR,RUMAH SAKIT UMUM,C,2020
679,32,JAWA BARAT,3275,KOTA BEKASI,RS ANNA MEDIKA,RUMAH SAKIT UMUM,C,2020
680,32,JAWA BARAT,3275,KOTA BEKASI,RS PRIMAYA BEKASI UTARA,RUMAH SAKIT UMUM,C,2020
681,32,JAWA BARAT,3275,KOTA BEKASI,RS SETO HASBADI,RUMAH SAKIT UMUM,D,2020
682,32,JAWA BARAT,3275,KOTA BEKASI,RSIA RINOVA INTAN,RUMAH SAKIT IBU DAN ANAK,C,2020
683,32,JAWA BARAT,3275,KOTA BEKASI,RSIA SELASIH MEDIKA,RUMAH SAKIT IBU DAN ANAK,C,2020
684,32,JAWA BARAT,3275,KOTA BEKASI,RS ANANDA,RUMAH SAKIT UMUM,B,2020
685,32,JAWA BARAT,3275,KOTA BEKASI,RS TAMAN HARAPAN BARU,RUMAH SAKIT UMUM,C,2020
686,32,JAWA BARAT,3275,KOTA BEKASI,RS CITRA HARAPAN,RUMAH SAKIT UMUM,C,2020
687,32,JAWA BARAT,3275,KOTA BEKASI,RSIA TAMAN HARAPAN BARU,RUMAH SAKIT IBU DAN ANAK,C,2020
688,32,JAWA BARAT,3275,KOTA BEKASI,RSUD BANTARGEBANG,RUMAH SAKIT UMUM,D,2020
689,32,JAWA BARAT,3275,KOTA BEKASI,RS KARYA MEDIKA BANTARGEBANG,RUMAH SAKIT UMUM,C,2020
690,32,JAWA BARAT,3275,KOTA BEKASI,RS PERMATA BEKASI,RUMAH SAKIT UMUM,C,2020
691,32,JAWA BARAT,3275,KOTA BEKASI,RS SATRIA MEDIKA,RUMAH SAKIT UMUM,C,2020
692,32,JAWA BARAT,3275,KOTA BEKASI,RS MUSTIKA MEDIKA BEKASI,RUMAH SAKIT UMUM,D,2020
693,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM HARAPAN DEPOK,RUMAH SAKIT UMUM,D,2020
694,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM BHAKTI YUDHA,RUMAH SAKIT UMUM,C,2020
695,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM TUGU IBU,RUMAH SAKIT UMUM,C,2020
696,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM PURI CINERE,RUMAH SAKIT UMUM,B,2020
697,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM HERMINA DEPOK,RUMAH SAKIT UMUM,B,2020
698,32,JAWA BARAT,3276,KOTA DEPOK,RS IBU DAN ANAK TUMBUH KEMBANG,RUMAH SAKIT IBU DAN ANAK,C,2020
699,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM MEILIA,RUMAH SAKIT UMUM,B,2020
700,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM BUNDA MARGONDA,RUMAH SAKIT UMUM,C,2020
701,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM DAERAH KOTA DEPOK,RUMAH SAKIT UMUM,C,2020
702,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM SIMPANGAN DEPOK,RUMAH SAKIT UMUM,D,2020
703,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM HASANAH GRAHA AFIAH,RUMAH SAKIT UMUM,C,2020
704,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM SENTRA MEDIKA,RUMAH SAKIT UMUM,B,2020
705,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM MITRA KELUARGA DEPOK,RUMAH SAKIT UMUM,B,2020
706,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM BHAYANGKARA BRIMOB,RUMAH SAKIT UMUM,C,2020
707,32,JAWA BARAT,3276,KOTA DEPOK,RS IBU DAN ANAK ASYIFA DEPOK,RUMAH SAKIT IBU DAN ANAK,C,2020
708,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM GRHA PERMATA IBU,RUMAH SAKIT UMUM,C,2020
709,32,JAWA BARAT,3276,KOTA DEPOK,RS IBU DAN ANAK SETYA BHAKTI,RUMAH SAKIT IBU DAN ANAK,C,2020
710,32,JAWA BARAT,3276,KOTA DEPOK,RS JANTUNG DIAGRAM,RUMAH SAKIT KHUSUS JANTUNG,C,2020
711,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM PERMATA DEPOK,RUMAH SAKIT UMUM,C,2020
712,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM CITRA MEDIKA DEPOK,RUMAH SAKIT UMUM,C,2020
713,32,JAWA BARAT,3276,KOTA DEPOK,RSU CITRA ARAFIQ,RUMAH SAKIT UMUM,BELUM DITETAPKAN,2020
714,32,JAWA BARAT,3276,KOTA DEPOK,RS IBU DAN ANAK BUNDA ALIYAH,RUMAH SAKIT IBU DAN ANAK,C,2020
715,32,JAWA BARAT,3276,KOTA DEPOK,RS IBU DAN ANAK BRAWIJAYA BOJONGSARI,RUMAH SAKIT IBU DAN ANAK,C,2020
716,32,JAWA BARAT,3276,KOTA DEPOK,RS UNIVERSITAS INDONESIA,RUMAH SAKIT UMUM,B,2020
717,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM DAERAH CIBABAT,RUMAH SAKIT UMUM,B,2020
718,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM TK II DUSTIRA,RUMAH SAKIT UMUM,B,2020
719,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM MITRA KASIH,RUMAH SAKIT UMUM,C,2020
720,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM MITRA ANUGRAH LESTARI,RUMAH SAKIT UMUM,C,2020
721,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM AVISENA,RUMAH SAKIT UMUM,D,2020
722,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM KASIH BUNDA,RUMAH SAKIT UMUM,C,2020
723,32,JAWA BARAT,3277,KOTA CIMAHI,RS GIGI DAN MULUT PENDIDIKAN UNJANI,RUMAH SAKIT KHUSUS GIGI DAN MULUT,B,2020
724,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS UMUM DAERAH DR. SOEKARDJO,RUMAH SAKIT UMUM,B,2020
725,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS UMUM ISLAM HJ. SITI MUNIROH,RUMAH SAKIT UMUM,D,2020
726,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS UMUM JASA KARTINI,RUMAH SAKIT UMUM,C,2020
727,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS UMUM PRASETYA BUNDA,RUMAH SAKIT UMUM,D,2020
728,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS UMUM TASIK MEDIKA CITRATAMA (TMC),RUMAH SAKIT UMUM,C,2020
729,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS UMUM PERMATA BUNDA,RUMAH SAKIT UMUM,D,2020
730,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS BERSALIN UMMI,RUMAH SAKIT IBU DAN ANAK,C,2020
731,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS IBU DAN ANAK SAYANG BUNDA,RUMAH SAKIT IBU DAN ANAK,C,2020
732,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS IBU DAN ANAK WIDANINGSIH,RUMAH SAKIT IBU DAN ANAK,C,2020
733,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS IBU DAN ANAK DR. HJ. KARMINI EH,RUMAH SAKIT IBU DAN ANAK,C,2020
734,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS UMUM SYIFA MEDINA,RUMAH SAKIT UMUM,D,2020
735,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS IBU DAN ANAK BUNDA AISYAH,RUMAH SAKIT IBU DAN ANAK,C,2020
736,32,JAWA BARAT,3279,KOTA BANJAR,RS UMUM DAERAH BANJAR,RUMAH SAKIT UMUM,B,2020
737,32,JAWA BARAT,3279,KOTA BANJAR,RS UMUM MITRA IDAMAN,RUMAH SAKIT UMUM,D,2020
738,32,JAWA BARAT,3279,KOTA BANJAR,RS UMUM BANJAR PATROMAN,RUMAH SAKIT UMUM,D,2020
739,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS PARU DR. M. GOENAWAN PARTOWIDIGDO,RSK PARU,A,2021
740,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM DAERAH CIBINONG,RSU,B,2021
741,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM DAERAH CIAWI,RSU,B,2021
742,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM DAERAH LEUWILIANG,RSU,B,2021
743,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM ANNISA,RSU,C,2021
744,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM BINA HUSADA,RSU,C,2021
745,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS IBU DAN ANAK CITRA INSANI,RSIA,C,2021
746,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM FAMILY MEDICAL CENTER,RSU,C,2021
747,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM MARY CILEUNGSI HIJAU,RSU,C,2021
748,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM MH. THAMRIN,RSU,C,2021
749,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM CITAMA,RSU,C,2021
750,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM SENTRA MEDIKA CIBINONG,RSU,B,2021
751,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS SENTOSA,RSU,C,2021
752,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM DAERAH CILEUNGSI,RSU,B,2021
753,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM RUMAH SEHAT TERPADU DOMPET DHUAFA,RSU,C,2021
754,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM DR. SISMADI,RSU,C,2021
755,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM HERMINA MEKARSARI,RSU,C,2021
756,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS IBU DAN ANAK ASSALAM,RSIA,C,2021
757,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS IBU DAN ANAK KENARI GRAHA MEDIKA,RSIA,C,2021
758,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM PERMATA JONGGOL,RSU,C,2021
759,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM KARYA BHAKTI PRATIWI,RSU,C,2021
760,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS EMC SENTUL,RSU,B,2021
761,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM ASYSYIFAA,RSU,C,2021
762,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS HELSA CITEUREUP,RSU,C,2021
763,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS HARAPAN SEHATI,RSU,C,2021
764,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS EKA HOSPITAL,RSU,B,2021
765,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS PENA 98,RSU,C,2021
766,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS ISLAM AYSHA,RSU,C,2021
767,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM DR. MUHAMAD HASSAN TOTO,RSU,C,2021
768,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM TRIMITRA,RSU,C,2021
769,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS UMUM DAERAH SEKARWANGI,RSU,B,2021
770,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS UMUM DAERAH PALABUHANRATU,RSU,C,2021
771,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS UMUM DAERAH JAMPANG KULON,RSU,C,2021
772,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS UMUM HERMINA SUKABUMI,RSU,C,2021
773,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS UMUM BETHA MEDIKA,RSU,C,2021
774,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS UMUM BHAKTI MEDICARE,RSU,C,2021
775,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS UMUM KARTIKA CIBADAK,RSU,C,2021
776,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS UMUM DAERAH SAGARANTEN,RSU,D,2021
777,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS PRIMAYA SUKABUMI,RSU,C,2021
778,32,JAWA BARAT,3203,KABUPATEN CIANJUR,RS UMUM DAERAH SAYANG,RSU,B,2021
779,32,JAWA BARAT,3203,KABUPATEN CIANJUR,RS UMUM DAERAH CIMACAN,RSU,C,2021
780,32,JAWA BARAT,3203,KABUPATEN CIANJUR,RS UMUM DR. HAFIZ,RSU,C,2021
781,32,JAWA BARAT,3203,KABUPATEN CIANJUR,RS UMUM DAERAH PAGELARAN,RSU,D,2021
782,32,JAWA BARAT,3203,KABUPATEN CIANJUR,RS BHAYANGKARA CIANJUR,RSU,D,2021
783,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS UMUM DAERAH MAJALAYA,RSU,B,2021
784,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS UMUM DAERAH AL IHSAN PROVINSI JAWA BARAT,RSU,B,2021
785,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS UMUM DAERAH OTO ISKANDAR DI NATA,RSU,C,2021
786,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS UMUM DAERAH CICALENGKA,RSU,C,2021
787,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS UNGGUL KARSA MEDIKA,RSU,C,2021
788,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS UMUM DAERAH KESEHATAN KERJA,RSU,D,2021
789,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS UMUM KARYA PANGALENGAN BHAKTI SEHAT,RSU,D,2021
790,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS UMUM TNI AU LANUD SULAIMAN,RSU,D,2021
791,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS HERMINA SOREANG,RSU,C,2021
792,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS UMUM BINA SEHAT,RSU,D,2021
793,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS AMC,RSU,C,2021
794,32,JAWA BARAT,3205,KABUPATEN GARUT,RS UMUM DAERAH DR. SLAMET GARUT,RSU,B,2021
795,32,JAWA BARAT,3205,KABUPATEN GARUT,RS UMUM TK. IV GUNTUR,RSU,C,2021
796,32,JAWA BARAT,3205,KABUPATEN GARUT,RS UMUM DAERAH PAMEUNGPEUK PROV. JABAR,RSU,C,2021
797,32,JAWA BARAT,3205,KABUPATEN GARUT,RS UMUM NURHAYATI GARUT,RSU,D,2021
798,32,JAWA BARAT,3205,KABUPATEN GARUT,RS UMUM ANNISA QUEEN,RSU,D,2021
799,32,JAWA BARAT,3205,KABUPATEN GARUT,RS UMUM INTAN HUSADA,RSU,C,2021
800,32,JAWA BARAT,3205,KABUPATEN GARUT,RS MEDINA,RSU,D,2021
801,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS UMUM DAERAH SINGAPARNA MEDIKA CITRAUTAMA,RSU,C,2021
802,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS IBU DAN ANAK RESPATI,RSIA,C,2021
803,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS UMUM TASIK MEDIKA CITRATAMA (TMC),RSU,C,2021
804,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS BERSALIN UMMI,RSIA,C,2021
805,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS IBU DAN ANAK SAYANG BUNDA,RSIA,C,2021
806,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS IBU DAN ANAK WIDANINGSIH,RSIA,C,2021
807,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS UMUM SYIFA MEDINA,RSU,D,2021
808,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS IBU DAN ANAK BUNDA AISYAH,RSIA,C,2021
809,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS UMUM PRASETYA BUNDA,RSU,C,2021
810,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS UMUM PERMATA BUNDA,RSU,D,2021
811,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS UMUM DAERAH KAB. CIAMIS,RSU,C,2021
812,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS UMUM PERMATA BUNDA,RSU,D,2021
813,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS UMUM AL-ARIF,RSU,D,2021
814,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS UMUM DADI KELUARGA CIAMIS,RSU,C,2021
815,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS KHUSUS BEDAH RSOP CIAMIS,RSK BEDAH,Belum Ditetapkan,2021
816,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS UMUM DAERAH KAWALI,RSU,D,2021
817,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM DAERAH 45 KUNINGAN,RSU,B,2021
818,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM WIJAYA KUSUMAH,RSU,C,2021
819,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM SEKAR KAMULYAN,RSU,C,2021
820,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM JUANDA,RSU,C,2021
821,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM EL-SYIFA,RSU,D,2021
822,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM KUNINGAN MEDICAL CENTER,RSU,C,2021
823,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM DAERAH LINGGAJATI KUNINGAN,RSU,C,2021
824,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM KMC LURAGUNG,RSU,C,2021
825,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS JANTUNG HASNA MEDIKA KUNINGAN,RSK JANTUNG,C,2021
826,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS MITRA HUSADA CIAWIGEBANG,RSU,D,2021
827,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM ARIA KAMUNING,RSU,D,2021
828,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS PERMATA KUNINGAN,RSU,C,2021
829,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM DAERAH WALED,RSU,B,2021
830,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS PERTAMINA CIREBON,RSU,C,2021
831,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS PARU PROVINSI JAWA BARAT,RSK PARU,B,2021
